1;LOTE001;DEU-1100007;20000015;CTA-000000000015;2850590900000000000015;P00000000015;2026-10-15;2026-09-17;2098.75;INCOBRABLE;REF-POC-00000015;DEBITO;INDIVIDUO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100008;20000016;CTA-000000000016;2850590900000000000016;P00000000016;2026-10-16;2026-09-17;2172.00;PENDIENTE;REF-POC-00000016;TRANSFERENCIA;PYME;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100009;20000017;CTA-000000000017;2850590900000000000017;P00000000017;2026-10-17;2026-09-17;2245.25;EN_MORA;REF-POC-00000017;VENTANILLA;CORPORATIVO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100010;20000018;CTA-000000000018;2850590900000000000018;P00000000018;2026-10-18;2026-09-17;2318.50;EN_LEGALES;REF-POC-00000018;DEBITO;INDIVIDUO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100011;20000019;CTA-000000000019;2850590900000000000019;P00000000019;2026-10-19;2026-09-17;2391.75;INCOBRABLE;REF-POC-00000019;TRANSFERENCIA;PYME;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100012;20000020;CTA-000000000020;2850590900000000000020;P00000000020;2026-10-20;2026-09-17;2465.00;PENDIENTE;REF-POC-00000020;VENTANILLA;CORPORATIVO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100013;20000021;CTA-000000000021;2850590900000000000021;P00000000021;2026-10-21;2026-09-17;2538.25;EN_MORA;REF-POC-00000021;DEBITO;INDIVIDUO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100014;20000022;CTA-000000000022;2850590900000000000022;P00000000022;2026-10-22;2026-09-17;2611.50;EN_LEGALES;REF-POC-00000022;TRANSFERENCIA;PYME;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100015;20000023;CTA-000000000023;2850590900000000000023;P00000000023;2026-10-23;2026-09-17;2684.75;INCOBRABLE;REF-POC-00000023;VENTANILLA;CORPORATIVO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100016;20000024;CTA-000000000024;2850590900000000000024;P00000000024;2026-10-24;2026-09-17;2758.00;PENDIENTE;REF-POC-00000024;DEBITO;INDIVIDUO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100017;20000025;CTA-000000000025;2850590900000000000025;P00000000025;2026-10-25;2026-09-17;2831.25;EN_MORA;REF-POC-00000025;TRANSFERENCIA;PYME;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100018;20000026;CTA-000000000026;2850590900000000000026;P00000000026;2026-10-26;2026-09-17;2904.50;EN_LEGALES;REF-POC-00000026;VENTANILLA;CORPORATIVO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100019;20000027;CTA-000000000027;2850590900000000000027;P00000000027;2026-10-27;2026-09-17;2977.75;INCOBRABLE;REF-POC-00000027;DEBITO;INDIVIDUO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100020;20000028;CTA-000000000028;2850590900000000000028;P00000000028;2026-10-28;2026-09-17;3051.00;PENDIENTE;REF-POC-00000028;TRANSFERENCIA;PYME;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100021;20000029;CTA-000000000029;2850590900000000000029;P00000000029;2026-10-29;2026-09-17;3124.25;EN_MORA;REF-POC-00000029;VENTANILLA;CORPORATIVO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100022;20000030;CTA-000000000030;2850590900000000000030;P00000000030;2026-09-30;2026-09-17;3197.50;EN_LEGALES;REF-POC-00000030;DEBITO;INDIVIDUO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100023;20000031;CTA-000000000031;2850590900000000000031;P00000000031;2026-10-01;2026-09-17;3270.75;INCOBRABLE;REF-POC-00000031;TRANSFERENCIA;PYME;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100024;20000032;CTA-000000000032;2850590900000000000032;P00000000032;2026-10-02;2026-09-17;3344.00;PENDIENTE;REF-POC-00000032;VENTANILLA;CORPORATIVO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100025;20000033;CTA-000000000033;2850590900000000000033;P00000000033;2026-10-03;2026-09-17;3417.25;EN_MORA;REF-POC-00000033;DEBITO;INDIVIDUO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100026;20000034;CTA-000000000034;2850590900000000000034;P00000000034;2026-10-04;2026-09-17;3490.50;EN_LEGALES;REF-POC-00000034;TRANSFERENCIA;PYME;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100027;20000035;CTA-000000000035;2850590900000000000035;P00000000035;2026-10-05;2026-09-17;3563.75;INCOBRABLE;REF-POC-00000035;VENTANILLA;CORPORATIVO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100028;20000036;CTA-000000000036;2850590900000000000036;P00000000036;2026-10-06;2026-09-17;3637.00;PENDIENTE;REF-POC-00000036;DEBITO;INDIVIDUO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100029;20000037;CTA-000000000037;2850590900000000000037;P00000000037;2026-10-07;2026-09-17;3710.25;EN_MORA;REF-POC-00000037;TRANSFERENCIA;PYME;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100030;20000038;CTA-000000000038;2850590900000000000038;P00000000038;2026-10-08;2026-09-17;3783.50;EN_LEGALES;REF-POC-00000038;VENTANILLA;CORPORATIVO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100031;20000039;CTA-000000000039;2850590900000000000039;P00000000039;2026-10-09;2026-09-17;3856.75;INCOBRABLE;REF-POC-00000039;DEBITO;INDIVIDUO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100032;20000040;CTA-000000000040;2850590900000000000040;P00000000040;2026-10-10;2026-09-17;3930.00;PENDIENTE;REF-POC-00000040;TRANSFERENCIA;PYME;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100033;20000041;CTA-000000000041;2850590900000000000041;P00000000041;2026-10-11;2026-09-17;4003.25;EN_MORA;REF-POC-00000041;VENTANILLA;CORPORATIVO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100034;20000042;CTA-000000000042;2850590900000000000042;P00000000042;2026-10-12;2026-09-17;4076.50;EN_LEGALES;REF-POC-00000042;DEBITO;INDIVIDUO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100035;20000043;CTA-000000000043;2850590900000000000043;P00000000043;2026-10-13;2026-09-17;4149.75;INCOBRABLE;REF-POC-00000043;TRANSFERENCIA;PYME;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100036;20000044;CTA-000000000044;2850590900000000000044;P00000000044;2026-10-14;2026-09-17;4223.00;PENDIENTE;REF-POC-00000044;VENTANILLA;CORPORATIVO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100037;20000045;CTA-000000000045;2850590900000000000045;P00000000045;2026-10-15;2026-09-17;4296.25;EN_MORA;REF-POC-00000045;DEBITO;INDIVIDUO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100038;20000046;CTA-000000000046;2850590900000000000046;P00000000046;2026-10-16;2026-09-17;4369.50;EN_LEGALES;REF-POC-00000046;TRANSFERENCIA;PYME;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100039;20000047;CTA-000000000047;2850590900000000000047;P00000000047;2026-10-17;2026-09-17;4442.75;INCOBRABLE;REF-POC-00000047;VENTANILLA;CORPORATIVO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100040;20000048;CTA-000000000048;2850590900000000000048;P00000000048;2026-10-18;2026-09-17;4516.00;PENDIENTE;REF-POC-00000048;DEBITO;INDIVIDUO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100041;20000049;CTA-000000000049;2850590900000000000049;P00000000049;2026-10-19;2026-09-17;4589.25;EN_MORA;REF-POC-00000049;TRANSFERENCIA;PYME;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100042;20000050;CTA-000000000050;2850590900000000000050;P00000000050;2026-10-20;2026-09-17;4662.50;EN_LEGALES;REF-POC-00000050;VENTANILLA;CORPORATIVO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100043;20000051;CTA-000000000051;2850590900000000000051;P00000000051;2026-10-21;2026-09-17;4735.75;INCOBRABLE;REF-POC-00000051;DEBITO;INDIVIDUO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100044;20000052;CTA-000000000052;2850590900000000000052;P00000000052;2026-10-22;2026-09-17;4809.00;PENDIENTE;REF-POC-00000052;TRANSFERENCIA;PYME;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100045;20000053;CTA-000000000053;2850590900000000000053;P00000000053;2026-10-23;2026-09-17;4882.25;EN_MORA;REF-POC-00000053;VENTANILLA;CORPORATIVO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100046;20000054;CTA-000000000054;2850590900000000000054;P00000000054;2026-10-24;2026-09-17;4955.50;EN_LEGALES;REF-POC-00000054;DEBITO;INDIVIDUO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100047;20000055;CTA-000000000055;2850590900000000000055;P00000000055;2026-10-25;2026-09-17;5028.75;INCOBRABLE;REF-POC-00000055;TRANSFERENCIA;PYME;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100048;20000056;CTA-000000000056;2850590900000000000056;P00000000056;2026-10-26;2026-09-17;5102.00;PENDIENTE;REF-POC-00000056;VENTANILLA;CORPORATIVO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100049;20000057;CTA-000000000057;2850590900000000000057;P00000000057;2026-10-27;2026-09-17;5175.25;EN_MORA;REF-POC-00000057;DEBITO;INDIVIDUO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100050;20000058;CTA-000000000058;2850590900000000000058;P00000000058;2026-10-28;2026-09-17;5248.50;EN_LEGALES;REF-POC-00000058;TRANSFERENCIA;PYME;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100051;20000059;CTA-000000000059;2850590900000000000059;P00000000059;2026-10-29;2026-09-17;5321.75;INCOBRABLE;REF-POC-00000059;VENTANILLA;CORPORATIVO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100052;20000060;CTA-000000000060;2850590900000000000060;P00000000060;2026-09-30;2026-09-17;5395.00;PENDIENTE;REF-POC-00000060;DEBITO;INDIVIDUO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100053;20000061;CTA-000000000061;2850590900000000000061;P00000000061;2026-10-01;2026-09-17;5468.25;EN_MORA;REF-POC-00000061;TRANSFERENCIA;PYME;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100054;20000062;CTA-000000000062;2850590900000000000062;P00000000062;2026-10-02;2026-09-17;5541.50;EN_LEGALES;REF-POC-00000062;VENTANILLA;CORPORATIVO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100055;20000063;CTA-000000000063;2850590900000000000063;P00000000063;2026-10-03;2026-09-17;5614.75;INCOBRABLE;REF-POC-00000063;DEBITO;INDIVIDUO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100056;20000064;CTA-000000000064;2850590900000000000064;P00000000064;2026-10-04;2026-09-17;5688.00;PENDIENTE;REF-POC-00000064;TRANSFERENCIA;PYME;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100057;20000065;CTA-000000000065;2850590900000000000065;P00000000065;2026-10-05;2026-09-17;5761.25;EN_MORA;REF-POC-00000065;VENTANILLA;CORPORATIVO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
1;LOTE001;DEU-1100058;20000066;CTA-000000000066;2850590900000000000066;P00000000066;2026-10-06;2026-09-17;5834.50;EN_LEGALES;REF-POC-00000066;DEBITO;INDIVIDUO;1;POC Entidad 001;C;" D";T;S0001;B001;0001;T001;0001;MENS;E001;POC_ENTIDAD_001.TXT;ASEGURADORA_POC_001;30500049001;012;012;NULL;NULL;NULL;NULL;NULL;NULL;C;ARS;NULL;NULL;000;"AR ";001
